Date,VTI,VXUS,BND,SPY,DJI,LTT,TLT,UPRO,TMF,SSO,UBT
1990-03-22,,,,,2695.72,427.95,,,,,
1990-03-23,,,,,2704.28,427.95,,,,,
1990-03-26,,,,,2707.66,427.95,,,,,
1990-03-27,,,,,2736.94,427.95,,,,,
1990-03-28,,,,,2743.69,427.95,,,,,
1990-03-29,,,,,2727.7,427.95,,,,,
1990-03-30,,,,,2707.21,426.13,,,,,
1990-04-02,,,,,2700.45,426.13,,,,,
1990-04-03,,,,,2736.71,426.13,,,,,
1990-04-04,,,,,2719.37,426.13,,,,,
1990-04-05,,,,,2721.17,426.13,,,,,
1990-04-06,,,,,2717.12,426.13,,,,,
1990-04-09,,,,,2722.07,426.13,,,,,
1990-04-10,,,,,2731.08,426.13,,,,,
1990-04-11,,,,,2729.73,426.13,,,,,
1990-04-12,,,,,2751.8,426.13,,,,,
1990-04-16,,,,,2763.06,426.13,,,,,
1990-04-17,,,,,2765.77,426.13,,,,,
1990-04-18,,,,,2732.88,426.13,,,,,
1990-04-19,,,,,2711.94,426.13,,,,,
1990-04-20,,,,,2695.95,426.13,,,,,
1990-04-23,,,,,2666.67,426.13,,,,,
1990-04-24,,,,,2654.5,426.13,,,,,
1990-04-25,,,,,2666.44,426.13,,,,,
1990-04-26,,,,,2676.58,426.13,,,,,
1990-04-27,,,,,2645.05,426.13,,,,,
1990-04-30,,,,,2656.76,415.68,,,,,
1990-05-01,,,,,2668.92,415.68,,,,,
1990-05-02,,,,,2689.64,415.68,,,,,
1990-05-03,,,,,2696.17,415.68,,,,,
1990-05-04,,,,,2710.36,415.68,,,,,
1990-05-07,,,,,2721.62,415.68,,,,,
1990-05-08,,,,,2733.56,415.68,,,,,
1990-05-09,,,,,2732.88,415.68,,,,,
1990-05-10,,,,,2738.51,415.68,,,,,
1990-05-11,,,,,2801.58,415.68,,,,,
1990-05-14,,,,,2821.53,415.68,,,,,
1990-05-15,,,,,2822.45,415.68,,,,,
1990-05-16,,,,,2819.68,415.68,,,,,
1990-05-17,,,,,2831.71,415.68,,,,,
1990-05-18,,,,,2819.91,415.68,,,,,
1990-05-21,,,,,2844.68,415.68,,,,,
1990-05-22,,,,,2852.23,415.68,,,,,
1990-05-23,,,,,2856.26,415.68,,,,,
1990-05-24,,,,,2855.55,415.68,,,,,
1990-05-25,,,,,2820.92,415.68,,,,,
1990-05-29,,,,,2870.49,415.68,,,,,
1990-05-30,,,,,2878.56,415.68,,,,,
1990-05-31,,,,,2876.66,435.22,,,,,
1990-06-01,,,,,2900.97,435.22,,,,,
1990-06-04,,,,,2935.19,435.22,,,,,
1990-06-05,,,,,2925,435.22,,,,,
1990-06-06,,,,,2911.65,435.22,,,,,
1990-06-07,,,,,2897.33,435.22,,,,,
1990-06-08,,,,,2862.38,435.22,,,,,
1990-06-11,,,,,2892.57,435.22,,,,,
1990-06-12,,,,,2933.42,435.22,,,,,
1990-06-13,,,,,2929.95,435.22,,,,,
1990-06-14,,,,,2928.22,435.22,,,,,
1990-06-15,,,,,2935.89,435.22,,,,,
1990-06-18,,,,,2882.18,435.22,,,,,
1990-06-19,,,,,2893.56,435.22,,,,,
1990-06-20,,,,,2895.3,435.22,,,,,
1990-06-21,,,,,2901.73,435.22,,,,,
1990-06-22,,,,,2857.18,435.22,,,,,
1990-06-25,,,,,2845.05,435.22,,,,,
1990-06-26,,,,,2842.33,435.22,,,,,
1990-06-27,,,,,2862.13,435.22,,,,,
1990-06-28,,,,,2878.71,435.22,,,,,
1990-06-29,,,,,2880.69,445.38,,,,,
1990-07-02,,,,,2899.26,445.38,,,,,
1990-07-03,,,,,2911.63,445.38,,,,,
1990-07-05,,,,,2879.21,445.38,,,,,
1990-07-06,,,,,2904.95,445.38,,,,,
1990-07-09,,,,,2914.11,445.38,,,,,
1990-07-10,,,,,2890.84,445.38,,,,,
1990-07-11,,,,,2932.67,445.38,,,,,
1990-07-12,,,,,2969.8,445.38,,,,,
1990-07-13,,,,,2980.2,445.38,,,,,
1990-07-16,,,,,2999.75,445.38,,,,,
1990-07-17,,,,,2999.75,445.38,,,,,
1990-07-18,,,,,2981.68,445.38,,,,,
1990-07-19,,,,,2993.81,445.38,,,,,
1990-07-20,,,,,2961.14,445.38,,,,,
1990-07-23,,,,,2904.7,445.38,,,,,
1990-07-24,,,,,2922.52,445.38,,,,,
1990-07-25,,,,,2930.94,445.38,,,,,
1990-07-26,,,,,2920.79,445.38,,,,,
1990-07-27,,,,,2898.51,445.38,,,,,
1990-07-30,,,,,2917.33,445.38,,,,,
1990-07-31,,,,,2905.2,449.58,,,,,
1990-08-01,,,,,2899.26,449.58,,,,,
1990-08-02,,,,,2864.6,449.58,,,,,
1990-08-03,,,,,2809.65,449.58,,,,,
1990-08-06,,,,,2716.34,449.58,,,,,
1990-08-07,,,,,2710.64,449.58,,,,,
1990-08-08,,,,,2734.9,449.58,,,,,
1990-08-09,,,,,2758.91,449.58,,,,,
1990-08-10,,,,,2716.58,449.58,,,,,
1990-08-13,,,,,2746.78,449.58,,,,,
1990-08-14,,,,,2747.77,449.58,,,,,
1990-08-15,,,,,2748.27,449.58,,,,,
1990-08-16,,,,,2681.44,449.58,,,,,
1990-08-17,,,,,2644.8,449.58,,,,,
1990-08-20,,,,,2656.44,449.58,,,,,
1990-08-21,,,,,2603.96,449.58,,,,,
1990-08-22,,,,,2560.15,449.58,,,,,
1990-08-23,,,,,2483.42,449.58,,,,,
1990-08-24,,,,,2532.92,449.58,,,,,
1990-08-27,,,,,2611.63,449.58,,,,,
1990-08-28,,,,,2614.85,449.58,,,,,
1990-08-29,,,,,2632.43,449.58,,,,,
1990-08-30,,,,,2593.32,449.58,,,,,
1990-08-31,,,,,2614.36,430.35,,,,,
1990-09-04,,,,,2613.37,430.35,,,,,
1990-09-05,,,,,2628.22,430.35,,,,,
1990-09-06,,,,,2596.29,430.35,,,,,
1990-09-07,,,,,2619.55,430.35,,,,,
1990-09-10,,,,,2615.59,430.35,,,,,
1990-09-11,,,,,2612.62,430.35,,,,,
1990-09-12,,,,,2625.74,430.35,,,,,
1990-09-13,,,,,2582.67,430.35,,,,,
1990-09-14,,,,,2564.11,430.35,,,,,
1990-09-17,,,,,2567.33,430.35,,,,,
1990-09-18,,,,,2571.29,430.35,,,,,
1990-09-19,,,,,2557.43,430.35,,,,,
1990-09-20,,,,,2518.32,430.35,,,,,
1990-09-21,,,,,2512.38,430.35,,,,,
1990-09-24,,,,,2452.97,430.35,,,,,
1990-09-25,,,,,2485.64,430.35,,,,,
1990-09-26,,,,,2459.65,430.35,,,,,
1990-09-27,,,,,2427.48,430.35,,,,,
1990-09-28,,,,,2452.48,435.31,,,,,
1990-10-01,,,,,2515.84,435.31,,,,,
1990-10-02,,,,,2505.2,435.31,,,,,
1990-10-03,,,,,2489.36,435.31,,,,,
1990-10-04,,,,,2516.83,435.31,,,,,
1990-10-05,,,,,2510.64,435.31,,,,,
1990-10-08,,,,,2523.76,435.31,,,,,
1990-10-09,,,,,2445.54,435.31,,,,,
1990-10-10,,,,,2407.92,435.31,,,,,
1990-10-11,,,,,2365.1,435.31,,,,,
1990-10-12,,,,,2398.02,435.31,,,,,
1990-10-15,,,,,2416.34,435.31,,,,,
1990-10-16,,,,,2381.19,435.31,,,,,
1990-10-17,,,,,2387.87,435.31,,,,,
1990-10-18,,,,,2452.72,435.31,,,,,
1990-10-19,,,,,2520.79,435.31,,,,,
1990-10-22,,,,,2516.09,435.31,,,,,
1990-10-23,,,,,2494.06,435.31,,,,,
1990-10-24,,,,,2504.21,435.31,,,,,
1990-10-25,,,,,2484.41,435.31,,,,,
1990-10-26,,,,,2436.14,435.31,,,,,
1990-10-29,,,,,2430.2,435.31,,,,,
1990-10-30,,,,,2448.02,435.31,,,,,
1990-10-31,,,,,2442.33,445.4,,,,,
1990-11-01,,,,,2454.95,445.4,,,,,
1990-11-02,,,,,2490.84,445.4,,,,,
1990-11-05,,,,,2502.23,445.4,,,,,
1990-11-06,,,,,2485.15,445.4,,,,,
1990-11-07,,,,,2440.84,445.4,,,,,
1990-11-08,,,,,2443.81,445.4,,,,,
1990-11-09,,,,,2488.61,445.4,,,,,
1990-11-12,,,,,2540.35,445.4,,,,,
1990-11-13,,,,,2535.4,445.4,,,,,
1990-11-14,,,,,2559.65,445.4,,,,,
1990-11-15,,,,,2545.05,445.4,,,,,
1990-11-16,,,,,2550.25,445.4,,,,,
1990-11-19,,,,,2565.35,445.4,,,,,
1990-11-20,,,,,2530.2,445.4,,,,,
1990-11-21,,,,,2539.36,445.4,,,,,
1990-11-23,,,,,2527.23,445.4,,,,,
1990-11-26,,,,,2533.17,445.4,,,,,
1990-11-27,,,,,2543.81,445.4,,,,,
1990-11-28,,,,,2535.15,445.4,,,,,
1990-11-29,,,,,2518.81,445.4,,,,,
1990-11-30,,,,,2559.65,464.21,,,,,
1990-12-03,,,,,2565.59,464.21,,,,,
1990-12-04,,,,,2579.7,464.21,,,,,
1990-12-05,,,,,2610.4,464.21,,,,,
1990-12-06,,,,,2602.48,464.21,,,,,
1990-12-07,,,,,2590.1,464.21,,,,,
1990-12-10,,,,,2596.78,464.21,,,,,
1990-12-11,,,,,2586.14,464.21,,,,,
1990-12-12,,,,,2622.28,464.21,,,,,
1990-12-13,,,,,2614.36,464.21,,,,,
1990-12-14,,,,,2593.81,464.21,,,,,
1990-12-17,,,,,2593.32,464.21,,,,,
1990-12-18,,,,,2626.73,464.21,,,,,
1990-12-19,,,,,2626.73,464.21,,,,,
1990-12-20,,,,,2629.46,464.21,,,,,
1990-12-21,,,,,2633.66,464.21,,,,,
1990-12-24,,,,,2621.29,464.21,,,,,
1990-12-26,,,,,2637.13,464.21,,,,,
1990-12-27,,,,,2625.5,464.21,,,,,
1990-12-28,,,,,2629.21,464.21,,,,,
1990-12-31,,,,,2633.66,473.45,,,,,
1991-01-02,,,,,2610.64,473.45,,,,,
1991-01-03,,,,,2573.51,473.45,,,,,
1991-01-04,,,,,2566.09,473.45,,,,,
1991-01-07,,,,,2522.77,473.45,,,,,
1991-01-08,,,,,2509.41,473.45,,,,,
1991-01-09,,,,,2470.3,473.45,,,,,
1991-01-10,,,,,2498.76,473.45,,,,,
1991-01-11,,,,,2501.49,473.45,,,,,
1991-01-14,,,,,2483.91,473.45,,,,,
1991-01-15,,,,,2490.59,473.45,,,,,
1991-01-16,,,,,2508.91,473.45,,,,,
1991-01-17,,,,,2623.51,473.45,,,,,
1991-01-18,,,,,2646.78,473.45,,,,,
1991-01-21,,,,,2629.21,473.45,,,,,
1991-01-22,,,,,2603.22,473.45,,,,,
1991-01-23,,,,,2619.06,473.45,,,,,
1991-01-24,,,,,2643.07,473.45,,,,,
1991-01-25,,,,,2659.41,473.45,,,,,
1991-01-28,,,,,2654.46,473.45,,,,,
1991-01-29,,,,,2662.62,473.45,,,,,
1991-01-30,,,,,2713.12,473.45,,,,,
1991-01-31,,,,,2736.39,479.13,,,,,
1991-02-01,,,,,2730.69,479.13,,,,,
1991-02-04,,,,,2772.28,479.13,,,,,
1991-02-05,,,,,2788.37,479.13,,,,,
1991-02-06,,,,,2830.94,479.13,,,,,
1991-02-07,,,,,2810.64,479.13,,,,,
1991-02-08,,,,,2830.69,479.13,,,,,
1991-02-11,,,,,2902.23,479.13,,,,,
1991-02-12,,,,,2874.75,479.13,,,,,
1991-02-13,,,,,2909.16,479.13,,,,,
1991-02-14,,,,,2877.23,479.13,,,,,
1991-02-15,,,,,2934.65,479.13,,,,,
1991-02-19,,,,,2932.18,479.13,,,,,
1991-02-20,,,,,2899.01,479.13,,,,,
1991-02-21,,,,,2891.83,479.13,,,,,
1991-02-22,,,,,2889.36,479.13,,,,,
1991-02-25,,,,,2887.87,479.13,,,,,
1991-02-26,,,,,2864.6,479.13,,,,,
1991-02-27,,,,,2889.11,479.13,,,,,
1991-02-28,,,,,2882.18,481.42,,,,,
1991-03-01,,,,,2909.9,481.42,,,,,
1991-03-04,,,,,2914.11,481.42,,,,,
1991-03-05,,,,,2972.52,481.42,,,,,
1991-03-06,,,,,2973.27,481.42,,,,,
1991-03-07,,,,,2963.37,481.42,,,,,
1991-03-08,,,,,2955.2,481.42,,,,,
1991-03-11,,,,,2939.36,481.42,,,,,
1991-03-12,,,,,2922.52,481.42,,,,,
1991-03-13,,,,,2955.2,481.42,,,,,
1991-03-14,,,,,2952.23,481.42,,,,,
1991-03-15,,,,,2948.27,481.42,,,,,
1991-03-18,,,,,2929.95,481.42,,,,,
1991-03-19,,,,,2867.82,481.42,,,,,
1991-03-20,,,,,2872.03,481.42,,,,,
1991-03-21,,,,,2855.45,481.42,,,,,
1991-03-22,,,,,2858.91,481.42,,,,,
1991-03-25,,,,,2865.84,481.42,,,,,
1991-03-26,,,,,2914.85,481.42,,,,,
1991-03-27,,,,,2917.57,481.42,,,,,
1991-03-28,,,,,2913.86,483.3,,,,,
1991-04-01,,,,,2881.19,483.3,,,,,
1991-04-02,,,,,2945.05,483.3,,,,,
1991-04-03,,,,,2926.73,483.3,,,,,
1991-04-04,,,,,2924.5,483.3,,,,,
1991-04-05,,,,,2896.78,483.3,,,,,
1991-04-08,,,,,2918.56,483.3,,,,,
1991-04-09,,,,,2873.02,483.3,,,,,
1991-04-10,,,,,2874.5,483.3,,,,,
1991-04-11,,,,,2905.45,483.3,,,,,
1991-04-12,,,,,2920.79,483.3,,,,,
1991-04-15,,,,,2933.17,483.3,,,,,
1991-04-16,,,,,2986.88,483.3,,,,,
1991-04-17,,,,,3004.46,483.3,,,,,
1991-04-18,,,,,2999.26,483.3,,,,,
1991-04-19,,,,,2965.59,483.3,,,,,
1991-04-22,,,,,2927.72,483.3,,,,,
1991-04-23,,,,,2930.45,483.3,,,,,
1991-04-24,,,,,2949.51,483.3,,,,,
1991-04-25,,,,,2921.04,483.3,,,,,
1991-04-26,,,,,2912.38,483.3,,,,,
1991-04-29,,,,,2876.98,483.3,,,,,
1991-04-30,,,,,2887.87,489.43,,,,,
1991-05-01,,,,,2930.2,489.43,,,,,
1991-05-02,,,,,2938.61,489.43,,,,,
1991-05-03,,,,,2938.86,489.43,,,,,
1991-05-06,,,,,2941.64,489.43,,,,,
1991-05-07,,,,,2917.49,489.43,,,,,
1991-05-08,,,,,2930.9,489.43,,,,,
1991-05-09,,,,,2971.15,489.43,,,,,
1991-05-10,,,,,2920.17,489.43,,,,,
1991-05-13,,,,,2924.42,489.43,,,,,
1991-05-14,,,,,2886.85,489.43,,,,,
1991-05-15,,,,,2865.38,489.43,,,,,
1991-05-16,,,,,2894.01,489.43,,,,,
1991-05-17,,,,,2886.63,489.43,,,,,
1991-05-20,,,,,2892.22,489.43,,,,,
1991-05-21,,,,,2906.08,489.43,,,,,
1991-05-22,,,,,2910.33,489.43,,,,,
1991-05-23,,,,,2900.04,489.43,,,,,
1991-05-24,,,,,2913.91,489.43,,,,,
1991-05-28,,,,,2958.86,489.43,,,,,
1991-05-29,,,,,2969.59,489.43,,,,,
1991-05-30,,,,,3000.45,489.43,,,,,
1991-05-31,,,,,3027.5,489.03,,,,,
1991-06-03,,,,,3035.33,489.03,,,,,
1991-06-04,,,,,3027.95,489.03,,,,,
1991-06-05,,,,,3005.37,489.03,,,,,
1991-06-06,,,,,2994.86,489.03,,,,,
1991-06-07,,,,,2976.74,489.03,,,,,
1991-06-10,,,,,2975.4,489.03,,,,,
1991-06-11,,,,,2985.91,489.03,,,,,
1991-06-12,,,,,2961.99,489.03,,,,,
1991-06-13,,,,,2965.12,489.03,,,,,
1991-06-14,,,,,3000.45,489.03,,,,,
1991-06-17,,,,,2993.96,489.03,,,,,
1991-06-18,,,,,2986.81,489.03,,,,,
1991-06-19,,,,,2955.5,489.03,,,,,
1991-06-20,,,,,2953.94,489.03,,,,,
1991-06-21,,,,,2965.56,489.03,,,,,
1991-06-24,,,,,2913.01,489.03,,,,,
1991-06-25,,,,,2910.11,489.03,,,,,
1991-06-26,,,,,2913.01,489.03,,,,,
1991-06-27,,,,,2934.93,489.03,,,,,
1991-06-28,,,,,2906.75,485.37,,,,,
1991-07-01,,,,,2958.41,485.37,,,,,
1991-07-02,,,,,2972.72,485.37,,,,,
1991-07-03,,,,,2934.7,485.37,,,,,
1991-07-05,,,,,2932.47,485.37,,,,,
1991-07-08,,,,,2961.99,485.37,,,,,
1991-07-09,,,,,2947.23,485.37,,,,,
1991-07-10,,,,,2944.77,485.37,,,,,
1991-07-11,,,,,2959.75,485.37,,,,,
1991-07-12,,,,,2980.77,485.37,,,,,
1991-07-15,,,,,2990.61,485.37,,,,,
1991-07-16,,,,,2983.9,485.37,,,,,
1991-07-17,,,,,2978.76,485.37,,,,,
1991-07-18,,,,,3016.32,485.37,,,,,
1991-07-19,,,,,3016.32,485.37,,,,,
1991-07-22,,,,,3012.97,485.37,,,,,
1991-07-23,,,,,2983.23,485.37,,,,,
1991-07-24,,,,,2966.23,485.37,,,,,
1991-07-25,,,,,2980.1,485.37,,,,,
1991-07-26,,,,,2972.5,485.37,,,,,
1991-07-29,,,,,2985.24,485.37,,,,,
1991-07-30,,,,,3016.32,485.37,,,,,
1991-07-31,,,,,3024.82,492.99,,,,,
1991-08-01,,,,,3017.67,492.99,,,,,
1991-08-02,,,,,3006.26,492.99,,,,,
1991-08-05,,,,,2989.04,492.99,,,,,
1991-08-06,,,,,3027.28,492.99,,,,,
1991-08-07,,,,,3026.61,492.99,,,,,
1991-08-08,,,,,3013.86,492.99,,,,,
1991-08-09,,,,,2996.2,492.99,,,,,
1991-08-12,,,,,3001.34,492.99,,,,,
1991-08-13,,,,,3008.72,492.99,,,,,
1991-08-14,,,,,3005.37,492.99,,,,,
1991-08-15,,,,,2998.43,492.99,,,,,
1991-08-16,,,,,2968.02,492.99,,,,,
1991-08-19,,,,,2898.03,492.99,,,,,
1991-08-20,,,,,2913.69,492.99,,,,,
1991-08-21,,,,,3001.79,492.99,,,,,
1991-08-22,,,,,3007.38,492.99,,,,,
1991-08-23,,,,,3040.25,492.99,,,,,
1991-08-26,,,,,3039.36,492.99,,,,,
1991-08-27,,,,,3026.16,492.99,,,,,
1991-08-28,,,,,3055.23,492.99,,,,,
1991-08-29,,,,,3049.64,492.99,,,,,
1991-08-30,,,,,3043.6,510.12,,,,,
1991-09-03,,,,,3017.67,510.12,,,,,
1991-09-04,,,,,3008.5,510.12,,,,,
1991-09-05,,,,,3008.5,510.12,,,,,
1991-09-06,,,,,3011.63,510.12,,,,,
1991-09-09,,,,,3007.16,510.12,,,,,
1991-09-10,,,,,2982.56,510.12,,,,,
1991-09-11,,,,,2987.03,510.12,,,,,
1991-09-12,,,,,3007.83,510.12,,,,,
1991-09-13,,,,,2985.69,510.12,,,,,
1991-09-16,,,,,3015.21,510.12,,,,,
1991-09-17,,,,,3013.19,510.12,,,,,
1991-09-18,,,,,3017.89,510.12,,,,,
1991-09-19,,,,,3024.37,510.12,,,,,
1991-09-20,,,,,3019.23,510.12,,,,,
1991-09-23,,,,,3010.51,510.12,,,,,
1991-09-24,,,,,3029.07,510.12,,,,,
1991-09-25,,,,,3021.02,510.12,,,,,
1991-09-26,,,,,3017.22,510.12,,,,,
1991-09-27,,,,,3006.04,510.12,,,,,
1991-09-30,,,,,3016.77,526.22,,,,,
1991-10-01,,,,,3018.34,526.22,,,,,
1991-10-02,,,,,3012.52,526.22,,,,,
1991-10-03,,,,,2984.79,526.22,,,,,
1991-10-04,,,,,2961.76,526.22,,,,,
1991-10-07,,,,,2942.75,526.22,,,,,
1991-10-08,,,,,2963.77,526.22,,,,,
1991-10-09,,,,,2946.33,526.22,,,,,
1991-10-10,,,,,2976.52,526.22,,,,,
1991-10-11,,,,,2983.68,526.22,,,,,
1991-10-14,,,,,3019.45,526.22,,,,,
1991-10-15,,,,,3041.37,526.22,,,,,
1991-10-16,,,,,3061.72,526.22,,,,,
1991-10-17,,,,,3053,526.22,,,,,
1991-10-18,,,,,3077.15,526.22,,,,,
1991-10-21,,,,,3060.38,526.22,,,,,
1991-10-22,,,,,3039.8,526.22,,,,,
1991-10-23,,,,,3040.92,526.22,,,,,
1991-10-24,,,,,3016.32,526.22,,,,,
1991-10-25,,,,,3004.92,526.22,,,,,
1991-10-28,,,,,3045.62,526.22,,,,,
1991-10-29,,,,,3061.94,526.22,,,,,
1991-10-30,,,,,3071.78,526.22,,,,,
1991-10-31,,,,,3069.1,527.04,,,,,
1991-11-01,,,,,3056.35,527.04,,,,,
1991-11-04,,,,,3045.62,527.04,,,,,
1991-11-05,,,,,3031.31,527.04,,,,,
1991-11-06,,,,,3038.46,527.04,,,,,
1991-11-07,,,,,3054.11,527.04,,,,,
1991-11-08,,,,,3045.62,527.04,,,,,
1991-11-11,,,,,3042.26,527.04,,,,,
1991-11-12,,,,,3054.11,527.04,,,,,
1991-11-13,,,,,3065.3,527.04,,,,,
1991-11-14,,,,,3063.51,527.04,,,,,
1991-11-15,,,,,2943.2,527.04,,,,,
1991-11-18,,,,,2972.72,527.04,,,,,
1991-11-19,,,,,2931.57,527.04,,,,,
1991-11-20,,,,,2930.01,527.04,,,,,
1991-11-21,,,,,2932.69,527.04,,,,,
1991-11-22,,,,,2902.73,527.04,,,,,
1991-11-25,,,,,2902.06,527.04,,,,,
1991-11-26,,,,,2916.14,527.04,,,,,
1991-11-27,,,,,2900.04,527.04,,,,,
1991-11-29,,,,,2894.68,529.87,,,,,
1991-12-02,,,,,2935.38,529.87,,,,,
1991-12-03,,,,,2929.56,529.87,,,,,
1991-12-04,,,,,2911.67,529.87,,,,,
1991-12-05,,,,,2889.09,529.87,,,,,
1991-12-06,,,,,2886.4,529.87,,,,,
1991-12-09,,,,,2871.65,529.87,,,,,
1991-12-10,,,,,2863.82,529.87,,,,,
1991-12-11,,,,,2865.38,529.87,,,,,
1991-12-12,,,,,2895.13,529.87,,,,,
1991-12-13,,,,,2914.36,529.87,,,,,
1991-12-16,,,,,2919.05,529.87,,,,,
1991-12-17,,,,,2902.28,529.87,,,,,
1991-12-18,,,,,2908.09,529.87,,,,,
1991-12-19,,,,,2914.36,529.87,,,,,
1991-12-20,,,,,2934.48,529.87,,,,,
1991-12-23,,,,,3022.58,529.87,,,,,
1991-12-24,,,,,3050.98,529.87,,,,,
1991-12-26,,,,,3082.96,529.87,,,,,
1991-12-27,,,,,3101.52,529.87,,,,,
1991-12-30,,,,,3163.91,529.87,,,,,
1991-12-31,,,,,3168.83,561.9,,,,,
1992-01-02,,,,,3172.41,561.9,,,,,
1992-01-03,,,,,3201.48,561.9,,,,,
1992-01-06,,,,,3200.13,561.9,,,,,
1992-01-07,,,,,3204.83,561.9,,,,,
1992-01-08,,,,,3203.94,561.9,,,,,
1992-01-09,,,,,3209.53,561.9,,,,,
1992-01-10,,,,,3199.46,561.9,,,,,
1992-01-13,,,,,3185.6,561.9,,,,,
1992-01-14,,,,,3246.2,561.9,,,,,
1992-01-15,,,,,3258.5,561.9,,,,,
1992-01-16,,,,,3249.55,561.9,,,,,
1992-01-17,,,,,3264.98,561.9,,,,,
1992-01-20,,,,,3254.03,561.9,,,,,
1992-01-21,,,,,3223.39,561.9,,,,,
1992-01-22,,,,,3255.81,561.9,,,,,
1992-01-23,,,,,3226.74,561.9,,,,,
1992-01-24,,,,,3232.78,561.9,,,,,
1992-01-27,,,,,3240.61,561.9,,,,,
1992-01-28,,,,,3272.14,561.9,,,,,
1992-01-29,,,,,3224.96,561.9,,,,,
1992-01-30,,,,,3244.86,561.9,,,,,
1992-01-31,,,,,3223.39,544.27,,,,,
1992-02-03,,,,,3234.12,544.27,,,,,
1992-02-04,,,,,3272.81,544.27,,,,,
1992-02-05,,,,,3257.6,544.27,,,,,
1992-02-06,,,,,3255.59,544.27,,,,,
1992-02-07,,,,,3225.4,544.27,,,,,
1992-02-10,,,,,3245.08,544.27,,,,,
1992-02-11,,,,,3251.57,544.27,,,,,
1992-02-12,,,,,3276.83,544.27,,,,,
1992-02-13,,,,,3246.65,544.27,,,,,
1992-02-14,,,,,3245.97,544.27,,,,,
1992-02-18,,,,,3224.73,544.27,,,,,
1992-02-19,,,,,3230.32,544.27,,,,,
1992-02-20,,,,,3280.64,544.27,,,,,
1992-02-21,,,,,3280.19,544.27,,,,,
1992-02-24,,,,,3282.42,544.27,,,,,
1992-02-25,,,,,3257.83,544.27,,,,,
1992-02-26,,,,,3283.32,544.27,,,,,
1992-02-27,,,,,3269.45,544.27,,,,,
1992-02-28,,,,,3267.67,547.59,,,,,
1992-03-02,,,,,3275.27,547.59,,,,,
1992-03-03,,,,,3290.25,547.59,,,,,
1992-03-04,,,,,3268.56,547.59,,,,,
1992-03-05,,,,,3241.5,547.59,,,,,
1992-03-06,,,,,3221.6,547.59,,,,,
1992-03-09,,,,,3215.12,547.59,,,,,
1992-03-10,,,,,3230.99,547.59,,,,,
1992-03-11,,,,,3208.63,547.59,,,,,
1992-03-12,,,,,3208.63,547.59,,,,,
1992-03-13,,,,,3235.91,547.59,,,,,
1992-03-16,,,,,3236.36,547.59,,,,,
1992-03-17,,,,,3256.04,547.59,,,,,
1992-03-18,,,,,3254.25,547.59,,,,,
1992-03-19,,,,,3261.4,547.59,,,,,
1992-03-20,,,,,3276.39,547.59,,,,,
1992-03-23,,,,,3272.14,547.59,,,,,
1992-03-24,,,,,3260.96,547.59,,,,,
1992-03-25,,,,,3259.39,547.59,,,,,
1992-03-26,,,,,3267.67,547.59,,,,,
1992-03-27,,,,,3231.44,547.59,,,,,
1992-03-30,,,,,3235.24,547.59,,,,,
1992-03-31,,,,,3235.47,541.66,,,,,
1992-04-01,,,,,3249.33,541.66,,,,,
1992-04-02,,,,,3234.12,541.66,,,,,
1992-04-03,,,,,3249.11,541.66,,,,,
1992-04-06,,,,,3275.49,541.66,,,,,
1992-04-07,,,,,3213.55,541.66,,,,,
1992-04-08,,,,,3181.35,541.66,,,,,
1992-04-09,,,,,3224.96,541.66,,,,,
1992-04-10,,,,,3255.37,541.66,,,,,
1992-04-13,,,,,3269.9,541.66,,,,,
1992-04-14,,,,,3306.13,541.66,,,,,
1992-04-15,,,,,3353.76,541.66,,,,,
1992-04-16,,,,,3366.5,541.66,,,,,
1992-04-17,,,,,3366.5,541.66,,,,,
1992-04-20,,,,,3336.31,541.66,,,,,
1992-04-21,,,,,3343.25,541.66,,,,,
1992-04-22,,,,,3338.77,541.66,,,,,
1992-04-23,,,,,3348.61,541.66,,,,,
1992-04-24,,,,,3324.46,541.66,,,,,
1992-04-27,,,,,3304.56,541.66,,,,,
1992-04-28,,,,,3307.92,541.66,,,,,
1992-04-29,,,,,3333.18,541.66,,,,,
1992-04-30,,,,,3359.12,541.04,,,,,
1992-05-01,,,,,3336.09,541.04,,,,,
1992-05-04,,,,,3378.13,541.04,,,,,
1992-05-05,,,,,3359.35,541.04,,,,,
1992-05-06,,,,,3369.41,541.04,,,,,
1992-05-07,,,,,3363.37,541.04,,,,,
1992-05-08,,,,,3369.41,541.04,,,,,
1992-05-11,,,,,3397.58,541.04,,,,,
1992-05-12,,,,,3385.12,541.04,,,,,
1992-05-13,,,,,3391.98,541.04,,,,,
1992-05-14,,,,,3368.88,541.04,,,,,
1992-05-15,,,,,3353.09,541.04,,,,,
1992-05-18,,,,,3376.03,541.04,,,,,
1992-05-19,,,,,3397.99,541.04,,,,,
1992-05-20,,,,,3393.84,541.04,,,,,
1992-05-21,,,,,3378.71,541.04,,,,,
1992-05-22,,,,,3386.77,541.04,,,,,
1992-05-26,,,,,3364.21,541.04,,,,,
1992-05-27,,,,,3370.44,541.04,,,,,
1992-05-28,,,,,3398.43,541.04,,,,,
1992-05-29,,,,,3396.88,556.4,,,,,
1992-06-01,,,,,3413.21,556.4,,,,,
1992-06-02,,,,,3396.1,556.4,,,,,
1992-06-03,,,,,3406.99,556.4,,,,,
